title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
日元兑美元34年来首次触及152，干预风险上升,2024-04-10 20:31:57,格隆汇4月10日｜美元兑日元USD/JPY向上触及152关口，为1990年7月以来首次。机构分析指出，美国CPI数据火爆，美元兑日元升穿152，这可能引发日本人更多的口头干预。与此同时，外汇交易员怀疑，当日本当局确信动能投资者过度扩张时，实际干预水平将会更高。,JPY,,2024-04-10 12:31:57,20240411
非美货币集体重挫,2024-04-10 20:33:59,格隆汇4月10日｜非美货币集体重挫，欧元兑美元EUR/USD短线走低超60点，英镑兑美元GBP/USD短线走低近70点，美元兑日元USD/JPY短线走高70点，直线升穿152关口。,JPY,,2024-04-10 12:33:59,20240411
日元跌破152的同时，美联储降息预期再被推迟,2024-04-10 20:59:53,格隆汇4月10日｜日元兑美元跌破备受关注的152的水平，这加剧了人们对日本当局将入市支撑日元的猜测。最近几周，日本政策制定者加大了对日元贬值的警告力度。在日本央行3月份结束负利率政策后，日元最近面临新的下行压力，日本央行没有提供进一步加息的指导，也没有发出将保持宽松金融环境的信号。对美联储今年可能推迟降息的预期，帮助美国国债相对于日本国债保持了较大的收益率溢价，同时全面提振了美元，包括美元兑日元。,JPY,,2024-04-10 12:59:53,20240411
非美货币跌势不止，澳元跌超1.5%,2024-04-10 21:43:19,格隆汇4月10日丨美国CPI连续三个月超预期，非美货币跌势不止，澳元兑美元AUD/USD日内跌超1.50%，现报0.6528。纽元兑美元NZD/USD日内跌超1.00%，现报0.5999。美元兑日元USD/JPY日内涨幅扩大至0.50%，现报152.53。,JPY,,2024-04-10 13:43:19,20240411
美元兑日元创下自1990年6月以来的最高水平,2024-04-10 23:06:12,格隆汇4月10日｜美元兑日元USD/JPY突破152关口后继续上涨，达到自1990年6月以来的最高水平，日内涨0.7%，报152.80。,JPY,,2024-04-10 15:06:12,20240411
美指涨1%，非美普遍跌超1%,2024-04-10 23:16:50,格隆汇4月10日｜美元指数DXY持稳上涨，日内涨1.00%，现报105.15。英镑兑美元GBP/USD、欧元兑美元EUR/USD均跌超1%，美元兑日元USD/JPY涨超0.7%。纽元兑美元NZD/USD跌1.3%，澳元兑美元AUD/USD跌1.7%。,JPY,,2024-04-10 15:16:50,20240411
日元继续走贬 美元兑日元进一步升至153关口以上,2024-04-11 06:31:00,格隆汇4月11日｜日元继续走贬，美元兑日元USD/JPY向上升破153关口，续创1990年6月以来新高报153.181，部分机构将153关口作为日本当局出手干预的主要节点。,JPY,,2024-04-10 22:31:00,20240411
音频 | 格隆汇4.11盘前要点—港A美股你需要关注的大事都在这,2024-04-11 07:12:20,"格隆汇4月11日｜国际要闻：
1、美股三大指数集体收跌 英伟达逆市涨超2%；
2、COMEX黄金期货收跌0.42%，国际油价收涨超1.1%；
3、美国3月CPI同比3.5%，高于预期；
4、互换市场完全消化的美联储首次降息时间从9月推迟至11月；
5、美联储会议纪要：几乎所有与会者都认为今年降息是合适的；
6、美国上半财年预算赤字超1万亿美元 利息成本大增36%；
7、巴克莱预测美联储今年只会降息一次， 时间可能在9月或12月；
8、日元继续走贬 美元兑日元进一步升至153关口以上；
9、可可期货涨穿1万美元整数位心理关口，创历史新高；
10、英伟达发布LATTE3D模型 1秒生成高质量3D效果；
11、苹果在印度的iPhone产值据悉翻倍至140亿美元；
12、越南计划投资部：2030年前开建连接河内和中国的高铁；
13、加拿大央行行长麦克勒姆：6月份可能会进行降息；
14、以色列外长：如果伊朗从自己领土对以色列发动攻击，以方将报复；
15、美商务部宣布把11个外国实体列入出口管制清单，包括6个中国实体；
大中华区要闻：
1、央行等七部门：进一步加大资本市场支持绿色低碳发展力度；
2、欧盟将调查中国风力涡轮机供应商 外交部：中方将坚定维护中国企业的合法权益；
3、离岸人民币兑美元较周二纽约尾盘跌241点；
4、上期所：4月12日起在黄金和铜期货品种实施交易限额；
5、中高端机床市场需求暴涨 国产机床海外热销；
6、消息人士：香港本月将推出首批现货比特币ETF；
7、香港拟就豁免另类投资利息收入草拟谘询文件 预期草案月内出台；
8、台湾3月出口同比18.9%，进口同比7.1%，均超预期；
9、深圳甲级写字楼空置率升至30.6%，创下新高；
10、携程：“五一”办签人数同比增长超3成 交易额已超过2019年同期；
11、五一假期国内机票均价990元，同比上涨8%；
12、澜起科技：预计Q1净利同比增长9.65倍-11.17倍；
13、A股灿芯股份今日上市；
14、南下资金加仓中国移动、中国银行、中石油；
15、北上资金逆势加仓工业富联、五粮液、中国平安；
16、公告精选︱中文传媒：拟收购江教传媒100%股权、高校出版社51%股权；三祥新材：固态电池领域业务收入占公司主营收入比例较小，预计占比不足1%；
17、公告精选(港股)︱腾讯控股4月10日耗资10亿港元回购320万股。",JPY,,2024-04-10 23:12:20,20240411
,2024-04-11 07:45:12,格隆汇4月11日｜日本财务省副大臣神田真人：最近的日元波动迅速，不排除采取任何措施应对无序外汇波动。,JPY,,2024-04-10 23:45:12,20240411
分析师：日本央行优先考虑的是日元下跌速度而非汇率水平,2024-04-11 07:46:00,格隆汇4月11日｜机构分析师Leika Kihara表示，日本央行在决定是否介入外汇市场时，会优先考虑日元下跌的速度，而不是汇率水平，以及这种下跌速度是否受到投机者的推动。同时日本当局干预货币市场面临着诸多挑战。首先，如果干预涉及美元，寻求七国集团成员国的支持非常重要，尤其是美国。2022年日本介入时，美国默许了，但当日本下一次考虑干预时，同样的情况是否会发生还不确定。其次，即将到来的美国总统大选可能会阻止日本当局介入，因为这可能会引起不必要的关注，华盛顿经常批评此为干预市场。,JPY,,2024-04-10 23:46:00,20240411
日元无视官员讲话 市场预计日本当局将再次伺机而动,2024-04-11 07:46:14,格隆汇4月11日｜美元兑日元没有理会日本首席外汇事务官神田真人今早的“口头干预”，因为他表示，他们不根据具体外汇水平进行干预判断。交易员将认为这意味着日本当局将采取与2022年10月类似的策略，并等到它觉得美元多头敞口最脆弱时再采取行动。,JPY,,2024-04-10 23:46:14,20240411
